               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.022868,           0.0045849,            0.035018,             0.73933,              0.4943,             0.51151,             0.40102,            0.018199,           0.0040353,            0.031051,            0.004621,            0.004621,            0.004621
                 165,             0.02349,           0.0047116,             0.03276,             0.74041,              0.5059,             0.51961,             0.39974,            0.019794,           0.0041093,             0.03061,            0.004588,            0.004588,            0.004588
                 166,            0.023227,           0.0046028,            0.031612,             0.73989,             0.49295,             0.51045,             0.39478,            0.018234,           0.0040098,            0.030649,            0.004555,            0.004555,            0.004555
                 167,            0.023271,           0.0044048,            0.032713,             0.74358,             0.48475,             0.51561,             0.39423,            0.018553,           0.0039616,            0.030263,            0.004522,            0.004522,            0.004522
                 168,            0.022322,           0.0043567,            0.030231,             0.76969,             0.48379,              0.5279,             0.40687,            0.018837,           0.0039056,            0.030117,            0.004489,            0.004489,            0.004489
                 169,            0.023532,           0.0045715,            0.032663,             0.74027,             0.49419,             0.52739,             0.40425,            0.018275,           0.0039275,            0.029895,            0.004456,            0.004456,            0.004456
                 170,            0.022978,           0.0043793,            0.030883,             0.74256,             0.48848,             0.52974,             0.40327,             0.01836,           0.0039543,            0.029806,            0.004423,            0.004423,            0.004423
                 171,            0.022684,           0.0044014,            0.032309,             0.73659,             0.49845,             0.53885,              0.4191,            0.018021,           0.0040142,            0.029282,             0.00439,             0.00439,             0.00439
                 172,            0.022214,           0.0045859,             0.03155,             0.76755,              0.4791,             0.53525,             0.41443,            0.018684,           0.0039772,            0.029377,            0.004357,            0.004357,            0.004357
                 173,            0.023033,           0.0045605,            0.031508,              0.7791,             0.49724,             0.54531,             0.42578,            0.018429,           0.0039155,            0.028839,            0.004324,            0.004324,            0.004324
                 174,            0.022362,           0.0040667,            0.030302,             0.71174,             0.50757,             0.54347,             0.42136,            0.018304,           0.0038948,            0.028695,            0.004291,            0.004291,            0.004291
                 175,            0.022458,           0.0045006,             0.03111,             0.75548,               0.494,              0.5517,             0.43432,             0.01856,           0.0039325,            0.028457,            0.004258,            0.004258,            0.004258
                 176,            0.022896,           0.0045512,            0.030996,             0.79321,             0.49467,             0.55196,             0.42954,            0.018637,           0.0039446,            0.028471,            0.004225,            0.004225,            0.004225
                 177,            0.023145,           0.0044844,            0.029404,             0.77621,              0.4984,             0.55794,             0.43057,            0.018386,           0.0039004,            0.028364,            0.004192,            0.004192,            0.004192
                 178,            0.022503,           0.0043543,             0.03007,             0.69084,             0.50544,             0.55242,             0.42664,            0.018203,           0.0039926,            0.028203,            0.004159,            0.004159,            0.004159
                 179,            0.022458,           0.0045393,             0.02951,             0.78293,             0.50224,             0.56612,             0.44142,            0.018298,           0.0039319,            0.027975,            0.004126,            0.004126,            0.004126
                 180,            0.021874,           0.0043873,            0.031214,             0.76261,             0.51461,             0.55961,             0.43805,            0.017891,           0.0039299,            0.028031,            0.004093,            0.004093,            0.004093
                 181,            0.022449,            0.004529,            0.030396,             0.75763,             0.50268,             0.55616,             0.43417,            0.017978,           0.0038526,            0.027669,             0.00406,             0.00406,             0.00406
                 182,            0.021893,           0.0044483,            0.029482,             0.73112,             0.52756,             0.56113,             0.43452,            0.018206,           0.0039119,            0.027253,            0.004027,            0.004027,            0.004027
                 183,            0.022153,           0.0043963,             0.02932,             0.78081,             0.50035,              0.5679,             0.44874,            0.017593,           0.0039239,            0.027192,            0.003994,            0.003994,            0.003994
                 184,            0.022479,           0.0045413,            0.028808,             0.64545,             0.57132,             0.58574,             0.44837,            0.018153,           0.0039062,            0.026671,            0.003961,            0.003961,            0.003961
                 185,            0.022058,           0.0047342,            0.028981,              0.6587,             0.56437,             0.57301,             0.45053,            0.017389,           0.0038762,            0.026815,            0.003928,            0.003928,            0.003928
                 186,            0.022225,           0.0044181,            0.029726,              0.6344,             0.56979,             0.57699,             0.44706,            0.017949,           0.0038955,             0.02643,            0.003895,            0.003895,            0.003895
                 187,            0.022282,           0.0043859,            0.028879,              0.6721,             0.56267,             0.57398,             0.44447,            0.017459,           0.0039132,            0.026672,            0.003862,            0.003862,            0.003862
                 188,            0.022068,           0.0042812,            0.029127,             0.68461,             0.56661,             0.58598,             0.45786,            0.017778,           0.0038251,            0.026071,            0.003829,            0.003829,            0.003829
                 189,            0.022339,           0.0042866,            0.028811,              0.6898,             0.58618,             0.58995,             0.45555,            0.017914,           0.0038281,            0.026047,            0.003796,            0.003796,            0.003796
                 190,            0.022225,           0.0043646,             0.02985,             0.66861,             0.57562,             0.57924,             0.45713,            0.017416,           0.0038526,            0.025891,            0.003763,            0.003763,            0.003763
                 191,            0.022243,           0.0042894,            0.028416,             0.74128,             0.56901,             0.59043,              0.4639,            0.018134,           0.0038781,            0.025886,             0.00373,             0.00373,             0.00373
                 192,            0.022225,           0.0042948,            0.028657,             0.65867,             0.59014,             0.59265,              0.4674,            0.018454,            0.003902,            0.025601,            0.003697,            0.003697,            0.003697
                 193,            0.022374,           0.0044105,            0.028887,             0.76026,             0.54579,             0.59359,             0.46287,            0.017306,            0.003821,             0.02556,            0.003664,            0.003664,            0.003664
                 194,            0.021957,            0.004548,            0.027664,             0.72429,             0.57283,              0.5922,              0.4611,            0.017643,           0.0039284,            0.025197,            0.003631,            0.003631,            0.003631
                 195,            0.021584,           0.0043379,            0.026576,             0.72106,             0.57567,             0.60614,             0.47388,             0.01723,           0.0038877,            0.025311,            0.003598,            0.003598,            0.003598
                 196,            0.021544,            0.004226,            0.026906,             0.78503,             0.54116,             0.61084,             0.47751,            0.017549,           0.0038175,            0.024486,            0.003565,            0.003565,            0.003565
                 197,            0.022678,           0.0043165,            0.027939,             0.76598,              0.5728,             0.60407,               0.474,            0.017987,           0.0038458,             0.02447,            0.003532,            0.003532,            0.003532
                 198,            0.021686,           0.0043023,            0.027734,               0.766,             0.55702,             0.61433,             0.47737,            0.017855,           0.0037743,            0.024284,            0.003499,            0.003499,            0.003499
                 199,            0.022051,           0.0044196,            0.026881,             0.78087,             0.57404,             0.61243,             0.46979,             0.01772,           0.0039034,            0.024325,            0.003466,            0.003466,            0.003466
                 200,            0.021454,            0.004361,            0.028229,             0.76984,              0.5584,             0.60344,             0.47119,            0.017511,           0.0038437,             0.02456,            0.003433,            0.003433,            0.003433
                 201,            0.021466,           0.0044951,            0.026818,             0.78618,             0.55662,             0.61655,             0.47463,            0.017536,             0.00386,            0.024098,              0.0034,              0.0034,              0.0034
                 202,            0.021387,           0.0044797,            0.026485,             0.74558,             0.58212,             0.61118,             0.47861,            0.017076,           0.0038458,             0.02404,            0.003367,            0.003367,            0.003367
                 203,            0.021891,            0.004362,            0.026002,             0.76652,             0.56252,             0.61971,             0.48438,            0.016953,           0.0037936,            0.023413,            0.003334,            0.003334,            0.003334
                 204,            0.021522,           0.0042408,            0.025929,              0.7527,             0.57339,             0.62185,             0.48619,            0.017414,           0.0037953,            0.023324,            0.003301,            0.003301,            0.003301
                 205,            0.021592,           0.0043936,            0.025709,              0.7496,             0.56751,             0.62711,             0.49234,            0.017648,           0.0039079,            0.023105,            0.003268,            0.003268,            0.003268
                 206,            0.021326,           0.0043287,            0.027171,             0.74373,             0.55927,             0.61977,             0.48819,            0.017476,           0.0038453,            0.023332,            0.003235,            0.003235,            0.003235
                 207,            0.020729,             0.00421,            0.026098,             0.80631,             0.54547,             0.61475,             0.48709,            0.017229,           0.0037883,            0.022902,            0.003202,            0.003202,            0.003202
                 208,            0.020929,           0.0042573,            0.025653,             0.80148,             0.54924,             0.61972,             0.48638,             0.01719,           0.0038641,            0.022523,            0.003169,            0.003169,            0.003169
                 209,             0.02137,           0.0043838,              0.0247,             0.73975,             0.57625,             0.62501,              0.4895,            0.017927,           0.0038353,            0.022537,            0.003136,            0.003136,            0.003136
                 210,            0.021772,           0.0044439,            0.024483,             0.71176,             0.59823,             0.63323,             0.50106,            0.017077,           0.0037776,            0.022577,            0.003103,            0.003103,            0.003103
                 211,            0.021092,           0.0043205,            0.024232,             0.73815,             0.57402,              0.6278,             0.48964,             0.01757,           0.0038389,            0.022232,             0.00307,             0.00307,             0.00307
                 212,            0.021325,           0.0044484,            0.026428,              0.7149,             0.61349,             0.63175,             0.49433,            0.017206,           0.0038528,            0.022143,            0.003037,            0.003037,            0.003037
                 213,            0.022658,           0.0041698,            0.025268,             0.73896,             0.60162,             0.63495,             0.49642,            0.017185,            0.003814,            0.022076,            0.003004,            0.003004,            0.003004
                 214,            0.021276,           0.0043516,            0.025007,             0.74215,             0.56899,             0.62991,              0.4993,            0.017146,           0.0037714,             0.02173,            0.002971,            0.002971,            0.002971
                 215,            0.021505,           0.0042302,            0.025533,             0.72381,             0.60467,             0.63518,             0.49581,            0.017304,           0.0037875,            0.021787,            0.002938,            0.002938,            0.002938
                 216,            0.021597,           0.0043756,            0.024444,             0.75037,             0.58351,             0.63821,             0.49463,            0.017501,           0.0038333,            0.021591,            0.002905,            0.002905,            0.002905
                 217,            0.020428,           0.0043434,            0.023939,             0.79914,             0.55178,             0.63839,             0.50118,            0.016916,           0.0037209,            0.021686,            0.002872,            0.002872,            0.002872
                 218,            0.021133,           0.0041003,            0.023692,             0.76795,             0.59026,             0.63665,             0.50653,            0.016533,           0.0037915,            0.020948,            0.002839,            0.002839,            0.002839
                 219,            0.020117,           0.0042563,            0.023555,             0.73963,              0.6002,             0.63538,             0.49841,            0.016969,           0.0037791,            0.021089,            0.002806,            0.002806,            0.002806
                 220,            0.020153,            0.004207,            0.023495,             0.78732,             0.57864,             0.64038,             0.50272,            0.016729,           0.0038211,            0.020777,            0.002773,            0.002773,            0.002773
                 221,            0.021534,           0.0042996,            0.024591,             0.77137,             0.59385,             0.63967,             0.50188,            0.017348,           0.0037895,            0.020742,             0.00274,             0.00274,             0.00274
                 222,             0.02005,           0.0041443,            0.022197,             0.73605,             0.58675,             0.63639,             0.50616,            0.016925,           0.0036904,             0.02073,            0.002707,            0.002707,            0.002707
                 223,             0.02045,           0.0042571,            0.023179,             0.73066,             0.58815,             0.64417,             0.51331,            0.016629,           0.0036436,            0.020227,            0.002674,            0.002674,            0.002674
                 224,            0.021078,            0.004362,            0.022342,             0.77599,             0.57565,             0.65194,             0.51173,            0.018074,           0.0037479,            0.020309,            0.002641,            0.002641,            0.002641
                 225,            0.021113,           0.0041776,            0.024715,             0.78379,             0.58195,             0.65072,             0.51277,            0.017317,           0.0037631,            0.020325,            0.002608,            0.002608,            0.002608
                 226,            0.021212,           0.0040563,            0.022414,             0.72328,             0.61097,             0.65083,             0.51207,             0.01726,           0.0037568,            0.020503,            0.002575,            0.002575,            0.002575
                 227,            0.020116,           0.0042148,            0.023239,             0.72184,             0.60614,             0.65381,             0.51277,            0.017274,           0.0037251,            0.020003,            0.002542,            0.002542,            0.002542
                 228,            0.020551,           0.0042965,            0.022945,             0.74867,             0.59925,              0.6535,             0.51881,            0.016786,           0.0037006,            0.019626,            0.002509,            0.002509,            0.002509
                 229,            0.020868,           0.0042794,            0.022178,             0.78791,             0.58235,             0.64963,             0.51599,            0.017283,           0.0036814,             0.01959,            0.002476,            0.002476,            0.002476
                 230,            0.021223,           0.0039695,            0.023343,             0.83759,             0.56321,             0.66092,             0.52492,            0.016853,           0.0037049,            0.019762,            0.002443,            0.002443,            0.002443
                 231,            0.020167,           0.0042734,             0.02314,             0.77547,             0.59853,             0.66012,             0.51883,              0.0166,           0.0037151,             0.01949,             0.00241,             0.00241,             0.00241
                 232,            0.019948,            0.004367,            0.023554,             0.75746,             0.60257,             0.66042,             0.52019,            0.016759,           0.0037123,             0.01922,            0.002377,            0.002377,            0.002377
                 233,            0.019537,            0.004117,            0.020868,             0.86098,             0.55243,             0.65647,             0.51909,            0.017014,           0.0036863,            0.019286,            0.002344,            0.002344,            0.002344
                 234,            0.019706,           0.0043761,            0.022137,             0.82384,             0.57443,             0.65212,             0.51712,             0.01676,            0.003702,            0.019102,            0.002311,            0.002311,            0.002311
                 235,            0.020259,           0.0040927,            0.020616,             0.73894,             0.61243,             0.65542,              0.5224,            0.016154,            0.003647,            0.019014,            0.002278,            0.002278,            0.002278
                 236,            0.019699,           0.0040058,            0.021307,             0.69237,             0.65926,             0.66031,             0.52233,            0.016496,           0.0037317,            0.018757,            0.002245,            0.002245,            0.002245
                 237,            0.019026,           0.0040932,            0.022616,             0.79658,             0.58659,             0.66229,             0.53121,            0.016447,           0.0037019,            0.018754,            0.002212,            0.002212,            0.002212
                 238,              0.0197,           0.0040689,            0.021027,             0.78779,             0.58505,             0.66136,             0.52942,            0.015829,           0.0036335,            0.018348,            0.002179,            0.002179,            0.002179
                 239,            0.019673,           0.0041045,            0.022331,             0.71341,             0.63725,             0.66363,             0.52807,            0.016373,           0.0036441,            0.018358,            0.002146,            0.002146,            0.002146
                 240,            0.019742,           0.0041266,             0.02173,             0.75958,             0.59381,             0.65547,             0.52399,            0.016108,            0.003664,             0.01849,            0.002113,            0.002113,            0.002113
                 241,            0.019679,           0.0040993,            0.021551,             0.70677,             0.64151,             0.65878,             0.52645,            0.016154,           0.0036783,            0.018265,             0.00208,             0.00208,             0.00208
                 242,            0.019531,           0.0040544,            0.020738,             0.71088,             0.63543,             0.66418,              0.5225,            0.016691,           0.0037098,            0.018227,            0.002047,            0.002047,            0.002047
                 243,            0.020103,           0.0042446,            0.019689,             0.77629,             0.59688,              0.6659,             0.53073,              0.0165,           0.0037485,            0.018269,            0.002014,            0.002014,            0.002014
                 244,            0.019419,           0.0040579,              0.0206,             0.71858,             0.64959,             0.67285,             0.53645,            0.016758,           0.0036446,            0.017957,            0.001981,            0.001981,            0.001981
                 245,             0.01887,           0.0039483,              0.0197,             0.71516,              0.6572,             0.66976,             0.53122,            0.016457,           0.0036357,            0.017791,            0.001948,            0.001948,            0.001948
                 246,            0.018971,           0.0040706,            0.019131,             0.73013,             0.67021,             0.66869,              0.5364,            0.016097,           0.0036312,            0.017728,            0.001915,            0.001915,            0.001915
                 247,            0.019067,           0.0039521,            0.019067,             0.71994,               0.645,             0.67426,             0.53935,            0.015931,            0.003595,            0.017615,            0.001882,            0.001882,            0.001882
                 248,            0.019236,           0.0039822,             0.02012,             0.74073,             0.63689,             0.67322,             0.53612,            0.016545,           0.0036649,            0.017427,            0.001849,            0.001849,            0.001849
                 249,            0.018806,            0.004061,             0.01867,             0.75475,             0.62592,             0.67297,              0.5356,            0.016041,           0.0037292,            0.017407,            0.001816,            0.001816,            0.001816
                 250,             0.01871,           0.0042095,            0.022173,             0.73896,             0.63437,             0.67025,             0.52952,            0.015639,           0.0036616,            0.017353,            0.001783,            0.001783,            0.001783
                 251,            0.018265,           0.0041309,            0.019407,             0.72452,             0.65458,              0.6739,             0.53774,             0.01589,           0.0036439,             0.01734,             0.00175,             0.00175,             0.00175
                 252,             0.01851,            0.003933,            0.017139,             0.68145,             0.67666,             0.67452,             0.54075,            0.015661,           0.0036439,            0.017101,            0.001717,            0.001717,            0.001717
                 253,            0.018387,           0.0042905,             0.01945,             0.69734,             0.67429,             0.67481,             0.53621,            0.016534,           0.0036723,             0.01685,            0.001684,            0.001684,            0.001684
                 254,            0.018555,           0.0038348,            0.018358,              0.6999,             0.67751,             0.67657,             0.53648,            0.016019,           0.0036838,            0.016789,            0.001651,            0.001651,            0.001651
                 255,            0.018076,           0.0039319,            0.020456,             0.71111,             0.67322,             0.67448,             0.54091,            0.015665,           0.0036063,            0.016718,            0.001618,            0.001618,            0.001618
                 256,            0.018866,           0.0040049,            0.020188,             0.73671,             0.64542,              0.6767,             0.54223,            0.016084,           0.0036523,            0.016661,            0.001585,            0.001585,            0.001585
                 257,            0.018803,           0.0039922,            0.019682,             0.70097,             0.65892,             0.67516,              0.5402,            0.015756,           0.0036535,            0.016659,            0.001552,            0.001552,            0.001552
                 258,            0.018544,           0.0038108,            0.018258,             0.69636,             0.66366,             0.67528,             0.53421,            0.016184,           0.0036537,            0.016643,            0.001519,            0.001519,            0.001519
                 259,            0.018396,           0.0038275,            0.018046,             0.70942,             0.65781,             0.68038,              0.5413,            0.016521,           0.0036422,            0.016474,            0.001486,            0.001486,            0.001486
                 260,            0.018138,           0.0039269,            0.018706,             0.72029,             0.67791,             0.68408,             0.54601,            0.015706,           0.0036174,            0.016452,            0.001453,            0.001453,            0.001453
                 261,            0.018143,           0.0038613,            0.018008,             0.70566,              0.6611,              0.6837,             0.54791,            0.015971,           0.0036398,            0.016238,             0.00142,             0.00142,             0.00142
                 262,            0.018379,           0.0040053,            0.019163,             0.70491,             0.68021,              0.6787,              0.5439,            0.015613,           0.0035915,            0.016271,            0.001387,            0.001387,            0.001387
                 263,            0.019091,           0.0039988,            0.019864,             0.71708,             0.66578,             0.68029,             0.54539,            0.015723,           0.0036188,             0.01612,            0.001354,            0.001354,            0.001354
                 264,            0.018056,           0.0038928,            0.016861,             0.72384,             0.66709,             0.67561,             0.53784,            0.015567,           0.0036281,            0.016119,            0.001321,            0.001321,            0.001321
                 265,            0.017941,           0.0038093,            0.018305,             0.72821,              0.6727,             0.67613,             0.54084,            0.015575,           0.0036293,             0.01605,            0.001288,            0.001288,            0.001288
                 266,            0.017019,           0.0039182,            0.018009,             0.72224,             0.68104,             0.67692,             0.54215,            0.015667,           0.0035907,            0.016159,            0.001255,            0.001255,            0.001255
                 267,            0.017351,           0.0039481,            0.018921,              0.7258,             0.65229,              0.6791,             0.54969,            0.015538,           0.0036051,            0.015868,            0.001222,            0.001222,            0.001222
                 268,            0.017671,           0.0038564,            0.019094,             0.71998,             0.67611,             0.68144,             0.54806,            0.015192,           0.0036157,            0.015821,            0.001189,            0.001189,            0.001189
                 269,            0.017786,           0.0039346,            0.019383,             0.70983,              0.6603,             0.68047,             0.54597,            0.015867,           0.0036336,            0.015745,            0.001156,            0.001156,            0.001156
                 270,            0.017539,           0.0039522,            0.018424,             0.74828,             0.64973,             0.68339,             0.55227,            0.015422,           0.0036067,            0.015599,            0.001123,            0.001123,            0.001123
                 271,            0.017334,           0.0037802,            0.017989,             0.72092,             0.69077,             0.68845,              0.5503,            0.015292,            0.003604,            0.015425,             0.00109,             0.00109,             0.00109
                 272,            0.017365,           0.0038882,            0.017567,             0.73653,             0.68317,             0.68903,             0.55422,            0.015474,           0.0036248,            0.015365,            0.001057,            0.001057,            0.001057
                 273,            0.017561,           0.0038284,            0.018721,             0.73769,             0.67564,             0.68601,              0.5539,            0.015184,           0.0036278,            0.015304,            0.001024,            0.001024,            0.001024
                 274,              0.0167,           0.0038865,            0.017067,             0.72961,             0.67972,             0.68628,             0.55494,            0.015113,           0.0036313,            0.015286,            0.000991,            0.000991,            0.000991
                 275,            0.017328,           0.0038514,            0.016336,             0.74405,             0.67714,             0.68994,             0.55751,            0.015091,            0.003585,            0.015182,            0.000958,            0.000958,            0.000958
                 276,            0.017151,           0.0038376,            0.019047,             0.73125,             0.68345,             0.68987,             0.55932,            0.015205,           0.0036104,            0.015061,            0.000925,            0.000925,            0.000925
                 277,            0.017216,           0.0038567,            0.018169,              0.7449,             0.68805,             0.69241,              0.5572,            0.015185,           0.0036108,             0.01505,            0.000892,            0.000892,            0.000892
                 278,            0.016658,           0.0039109,            0.017623,             0.72777,             0.69789,              0.6944,             0.55782,            0.015139,           0.0036355,            0.014954,            0.000859,            0.000859,            0.000859
                 279,             0.01696,           0.0038509,            0.017149,             0.73133,             0.69551,             0.69055,             0.55786,            0.015236,           0.0036213,            0.014949,            0.000826,            0.000826,            0.000826
                 280,            0.016879,           0.0036886,            0.018342,             0.72817,              0.6921,             0.68941,             0.55899,            0.015359,           0.0036093,            0.014866,            0.000793,            0.000793,            0.000793
                 281,            0.016813,           0.0038518,            0.017439,               0.733,             0.69914,             0.69482,              0.5583,            0.015146,           0.0036132,            0.014834,             0.00076,             0.00076,             0.00076
                 282,            0.017277,           0.0040408,             0.01874,             0.75049,             0.68905,             0.69508,             0.56179,            0.015181,            0.003606,            0.014768,            0.000727,            0.000727,            0.000727
                 283,              0.0165,           0.0038541,            0.016356,             0.72407,             0.69316,             0.69244,             0.56172,            0.014862,           0.0035869,            0.014707,            0.000694,            0.000694,            0.000694
                 284,            0.016212,           0.0040057,            0.017463,             0.73692,             0.67861,             0.69251,             0.56404,            0.014561,           0.0035645,            0.014712,            0.000661,            0.000661,            0.000661
                 285,            0.016581,           0.0036949,            0.016308,             0.74347,             0.68577,             0.69402,             0.56444,            0.014951,           0.0035715,            0.014664,            0.000628,            0.000628,            0.000628
                 286,            0.016526,            0.003712,            0.019634,             0.73555,             0.69349,             0.69289,             0.55875,            0.014714,           0.0035997,             0.01459,            0.000595,            0.000595,            0.000595
                 287,            0.015899,           0.0039163,            0.016765,             0.74118,             0.68058,             0.69207,             0.55931,            0.014675,           0.0036064,            0.014518,            0.000562,            0.000562,            0.000562
                 288,            0.015838,           0.0037297,            0.016761,             0.74261,             0.68562,             0.69083,             0.55756,            0.014611,           0.0035823,            0.014472,            0.000529,            0.000529,            0.000529
                 289,             0.01554,           0.0037671,            0.016881,             0.74256,             0.69067,             0.69102,             0.55782,            0.014758,           0.0035714,            0.014395,            0.000496,            0.000496,            0.000496
                 290,            0.016033,           0.0038264,            0.017452,             0.74218,             0.70004,              0.6916,             0.56063,            0.014867,           0.0035859,            0.014307,            0.000463,            0.000463,            0.000463
                 291,            0.016061,           0.0036919,            0.017661,             0.74325,              0.6985,              0.6937,             0.56136,             0.01483,            0.003595,            0.014261,             0.00043,             0.00043,             0.00043
                 292,            0.015392,           0.0034986,            0.016856,              0.7466,             0.69247,             0.69429,              0.5606,            0.014857,           0.0036161,            0.014251,            0.000397,            0.000397,            0.000397
                 293,            0.016055,           0.0036351,            0.016015,             0.74342,             0.68375,             0.69526,             0.56177,            0.014851,           0.0035943,            0.014213,            0.000364,            0.000364,            0.000364
                 294,            0.015535,           0.0036097,             0.01645,             0.74741,             0.68162,             0.69612,             0.56523,            0.014803,           0.0035775,            0.014143,            0.000331,            0.000331,            0.000331
                 295,            0.015261,           0.0038313,            0.016599,             0.73326,             0.70726,              0.6945,             0.56335,            0.014587,           0.0035839,            0.014073,            0.000298,            0.000298,            0.000298
                 296,            0.015876,           0.0036675,            0.015973,             0.72721,             0.70114,             0.69454,             0.56444,            0.014482,           0.0035791,            0.014047,            0.000265,            0.000265,            0.000265
                 297,            0.015271,           0.0037245,            0.017098,             0.73384,             0.70395,             0.69425,             0.56161,            0.014644,           0.0035885,            0.013977,            0.000232,            0.000232,            0.000232
                 298,            0.014744,           0.0036164,            0.016498,              0.7368,             0.70387,             0.69646,             0.56718,            0.014427,           0.0035781,            0.013965,            0.000199,            0.000199,            0.000199
                 299,            0.014911,           0.0037673,            0.016049,             0.73997,             0.69797,             0.69464,             0.56456,              0.0143,           0.0035703,            0.013976,            0.000166,            0.000166,            0.000166
